sub_region,code,date,retail,grocery,parks,transit,work,home,hari,kasus,keterangan
Bengkulu,ID-BE,7/26/2020,-5,-1,-5,-34,9,6,Minggu,200,
Bengkulu,ID-BE,7/27/2020,-1,8,-3,-30,-16,8,Senin,200,
Bengkulu,ID-BE,7/28/2020,-1,7,-6,-26,-17,8,Selasa,200,
Bengkulu,ID-BE,7/29/2020,5,15,2,-19,-17,7,Rabu,200,
Bengkulu,ID-BE,7/30/2020,11,23,13,-20,-23,6,Kamis,214,
Bengkulu,ID-BE,7/31/2020,-22,-14,28,-47,-58,10,Jumat,217,Idul Adha 1441 H
Bengkulu,ID-BE,8/1/2020,-14,-5,11,-39,-26,6,Sabtu,217,
Bengkulu,ID-BE,8/2/2020,-5,3,10,-29,2,2,Minggu,235,
Bengkulu,ID-BE,8/3/2020,-1,13,5,-19,-19,7,Senin,235,
Bengkulu,ID-BE,8/4/2020,-13,-5,-27,-31,-22,11,Selasa,238,
Bengkulu,ID-BE,8/5/2020,6,21,10,-18,-18,6,Rabu,239,
Bengkulu,ID-BE,8/6/2020,1,10,8,-19,-19,7,Kamis,240,
Bengkulu,ID-BE,8/7/2020,3,11,9,-20,-15,5,Jumat,240,
Bengkulu,ID-BE,8/8/2020,-4,4,3,-23,-8,4,Sabtu,240,
Bengkulu,ID-BE,8/9/2020,-3,2,2,-29,9,4,Minggu,243,
Bengkulu,ID-BE,8/10/2020,2,13,5,-23,-15,7,Senin,253,
Bengkulu,ID-BE,8/11/2020,0,4,0,-30,-19,7,Selasa,258,
Bengkulu,ID-BE,8/12/2020,5,13,10,-23,-16,6,Rabu,260,
Bengkulu,ID-BE,8/13/2020,5,9,8,-21,-17,6,Kamis,260,
Bengkulu,ID-BE,8/14/2020,4,10,5,-21,-14,6,Jumat,274,
Bengkulu,ID-BE,8/15/2020,-9,-2,-11,-20,-8,6,Sabtu,274,
Bengkulu,ID-BE,8/16/2020,-8,-3,-8,-35,8,5,Minggu,279,
Bengkulu,ID-BE,8/17/2020,-5,-3,20,-35,-51,13,Senin,279,Hari Kemerdekaan Indonesia
Bengkulu,ID-BE,8/18/2020,6,11,8,-29,-16,5,Selasa,280,
Bengkulu,ID-BE,8/19/2020,13,21,23,-28,-17,4,Rabu,286,
Bengkulu,ID-BE,8/20/2020,11,12,47,-21,-49,10,Kamis,286,
Bengkulu,ID-BE,8/21/2020,7,9,23,-37,-40,10,Jumat,287,
Bengkulu,ID-BE,8/22/2020,-3,2,6,-27,-13,5,Sabtu,288,
Bengkulu,ID-BE,8/23/2020,-1,0,-5,-24,7,5,Minggu,288,
Bengkulu,ID-BE,8/24/2020,12,15,15,-20,-15,6,Senin,289,
Bengkulu,ID-BE,8/25/2020,13,11,10,-27,-17,7,Selasa,300,
Bengkulu,ID-BE,8/26/2020,14,16,17,-26,-16,6,Rabu,303,
Bengkulu,ID-BE,8/27/2020,17,14,26,-29,-17,6,Kamis,303,
Bengkulu,ID-BE,8/28/2020,15,13,14,-21,-15,7,Jumat,303,
Bengkulu,ID-BE,8/29/2020,7,6,5,-26,-6,5,Sabtu,332,
Bengkulu,ID-BE,8/30/2020,10,7,10,-30,8,4,Minggu,343,
Bengkulu,ID-BE,8/31/2020,17,14,14,-23,-15,7,Senin,343,
Bengkulu,ID-BE,9/1/2020,19,15,11,-26,-17,7,Selasa,349,
Bengkulu,ID-BE,9/2/2020,24,20,15,-19,-16,6,Rabu,353,
Bengkulu,ID-BE,9/3/2020,15,9,1,-24,-19,8,Kamis,361,
Bengkulu,ID-BE,9/4/2020,9,4,-11,-28,-18,10,Jumat,364,
Bengkulu,ID-BE,9/5/2020,14,10,-1,-19,-11,6,Sabtu,369,
Bengkulu,ID-BE,9/6/2020,21,15,16,-13,3,4,Minggu,369,
Bengkulu,ID-BE,9/7/2020,25,19,18,-20,-17,7,Senin,391,
Bengkulu,ID-BE,9/8/2020,26,16,17,-14,-19,7,Selasa,394,
Bengkulu,ID-BE,9/9/2020,18,9,2,-20,-19,7,Rabu,394,
Bengkulu,ID-BE,9/10/2020,10,-7,-9,-30,-26,10,Kamis,397,
Bengkulu,ID-BE,9/11/2020,34,21,12,-17,-19,4,Jumat,397,
Jawa Tengah,ID-JT,2/15/2020,-5,-6,-16,-1,3,2,Sabtu,0,
Jawa Tengah,ID-JT,2/16/2020,-1,-2,-7,1,2,1,Minggu,0,
Jawa Tengah,ID-JT,2/17/2020,-2,-2,-6,0,3,1,Senin,0,
Jawa Tengah,ID-JT,2/18/2020,-4,-4,-8,0,3,1,Selasa,0,
Jawa Tengah,ID-JT,2/19/2020,-6,-6,-11,0,1,1,Rabu,0,
Jawa Tengah,ID-JT,2/20/2020,-3,-1,-6,5,-3,1,Kamis,0,
Jawa Tengah,ID-JT,2/21/2020,-1,0,-9,8,3,0,Jumat,0,
Jawa Tengah,ID-JT,2/22/2020,-2,-3,-10,1,4,1,Sabtu,0,
Jawa Tengah,ID-JT,2/23/2020,0,-1,-6,1,4,1,Minggu,0,
Jawa Tengah,ID-JT,2/24/2020,-3,-3,-8,1,2,1,Senin,0,
Jawa Tengah,ID-JT,2/25/2020,-3,-3,-7,-3,3,1,Selasa,0,
Jawa Tengah,ID-JT,2/26/2020,-5,-6,-9,-2,3,1,Rabu,0,
Jawa Tengah,ID-JT,2/27/2020,-4,-3,-9,0,3,1,Kamis,0,
Jawa Tengah,ID-JT,2/28/2020,-2,0,-14,5,4,1,Jumat,0,
Jawa Tengah,ID-JT,2/29/2020,-2,-1,-17,1,6,1,Sabtu,0,
Jawa Tengah,ID-JT,3/1/2020,-5,-3,-18,1,2,2,Minggu,0,
Jawa Tengah,ID-JT,3/2/2020,5,9,-3,2,4,0,Senin,0,Kasus Pertama Nasional
Jawa Tengah,ID-JT,3/3/2020,2,7,-4,0,4,0,Selasa,0,
Jawa Tengah,ID-JT,3/4/2020,-4,-2,-13,-3,3,2,Rabu,0,
Jawa Tengah,ID-JT,3/5/2020,5,8,-2,2,2,0,Kamis,0,
Jawa Tengah,ID-JT,3/6/2020,2,6,-7,7,4,0,Jumat,0,
Jawa Tengah,ID-JT,3/7/2020,-2,-1,-14,-1,4,1,Sabtu,0,
Jawa Tengah,ID-JT,3/8/2020,-1,1,-8,0,2,1,Minggu,0,
Jawa Tengah,ID-JT,3/9/2020,4,5,-1,1,2,1,Senin,0,
Jawa Tengah,ID-JT,3/10/2020,6,7,4,1,2,0,Selasa,0,
Jawa Tengah,ID-JT,3/11/2020,5,6,3,1,1,1,Rabu,0,
Jawa Tengah,ID-JT,3/12/2020,6,7,6,3,1,0,Kamis,0,
Jawa Tengah,ID-JT,3/13/2020,2,5,-4,5,2,1,Jumat,2,Kasus pertama Jawa Tengah
Jawa Tengah,ID-JT,3/14/2020,1,5,-7,-3,3,1,Sabtu,2,
Jawa Tengah,ID-JT,3/15/2020,-10,-1,-17,-8,3,3,Minggu,4,
Jawa Tengah,ID-JT,3/16/2020,-4,6,-6,-6,-14,6,Senin,5,Sekolah diliburkan. Fatwa MUI salat di rumah
Jawa Tengah,ID-JT,3/17/2020,-9,-3,-12,-11,-19,7,Selasa,6,
Jawa Tengah,ID-JT,3/18/2020,-9,0,-12,-14,-21,7,Rabu,8,
Jawa Tengah,ID-JT,3/19/2020,-14,-5,-16,-21,-22,8,Kamis,12,Gereja Katolik tiadakan misa mingguan
Jawa Tengah,ID-JT,3/20/2020,-16,-4,-22,-25,-22,9,Jumat,12,
Jawa Tengah,ID-JT,3/21/2020,-17,-7,-29,-31,-13,8,Sabtu,14,
Jawa Tengah,ID-JT,3/22/2020,-28,-15,-39,-41,-5,9,Minggu,15,
Jawa Tengah,ID-JT,3/23/2020,-22,-11,-22,-35,-26,11,Senin,15,
Jawa Tengah,ID-JT,3/24/2020,-21,-8,-22,-31,-28,11,Selasa,19,
Jawa Tengah,ID-JT,3/25/2020,-29,-15,-27,-36,-56,18,Rabu,38,Hari Raya Nyepi
Jawa Tengah,ID-JT,3/26/2020,-27,-12,-27,-38,-30,12,Kamis,40,
Jawa Tengah,ID-JT,3/27/2020,-31,-16,-36,-44,-30,14,Jumat,43,
Jawa Tengah,ID-JT,3/28/2020,-38,-24,-48,-49,-21,15,Sabtu,55,
Jawa Tengah,ID-JT,3/29/2020,-44,-29,-54,-54,-11,15,Minggu,63,
Jawa Tengah,ID-JT,3/30/2020,-30,-17,-31,-45,-31,14,Senin,81,
Jawa Tengah,ID-JT,3/31/2020,-29,-16,-30,-42,-32,14,Selasa,93,
Jawa Tengah,ID-JT,4/1/2020,-22,-7,-24,-41,-32,12,Rabu,104,
Jawa Tengah,ID-JT,4/2/2020,-25,-10,-27,-45,-33,14,Kamis,104,
Jawa Tengah,ID-JT,4/3/2020,-29,-15,-36,-50,-32,14,Jumat,114,
Jawa Tengah,ID-JT,4/4/2020,-32,-19,-45,-54,-23,14,Sabtu,120,
Jawa Tengah,ID-JT,4/5/2020,-39,-25,-52,-60,-12,14,Minggu,120,
Jawa Tengah,ID-JT,4/6/2020,-25,-13,-27,-50,-32,13,Senin,132,
Jawa Tengah,ID-JT,4/7/2020,-25,-12,-26,-46,-33,13,Selasa,133,
Jawa Tengah,ID-JT,4/8/2020,-25,-12,-27,-45,-33,13,Rabu,140,
Jawa Tengah,ID-JT,4/9/2020,-23,-9,-24,-42,-32,12,Kamis,144,
Jawa Tengah,ID-JT,4/10/2020,-32,-18,-35,-54,-56,20,Jumat,144,Tri Hari Suci Paskah
Jawa Tengah,ID-JT,4/11/2020,-33,-19,-44,-56,-26,15,Sabtu,144,
Jawa Tengah,ID-JT,4/12/2020,-37,-23,-48,-60,-10,14,Minggu,200,
Jawa Tengah,ID-JT,4/13/2020,-22,-10,-24,-49,-30,14,Senin,203,
Jawa Tengah,ID-JT,4/14/2020,-23,-12,-23,-46,-31,14,Selasa,278,
Jawa Tengah,ID-JT,4/15/2020,-24,-12,-24,-46,-31,14,Rabu,292,
Jawa Tengah,ID-JT,4/16/2020,-23,-11,-23,-46,-31,14,Kamis,300,
Jawa Tengah,ID-JT,4/17/2020,-32,-20,-37,-53,-31,16,Jumat,304,
Jawa Tengah,ID-JT,4/18/2020,-32,-20,-44,-54,-20,14,Sabtu,329,
Jawa Tengah,ID-JT,4/19/2020,-35,-22,-48,-58,-6,13,Minggu,349,
Jawa Tengah,ID-JT,4/20/2020,-23,-12,-25,-48,-29,14,Senin,351,
Jawa Tengah,ID-JT,4/21/2020,-25,-13,-27,-45,-32,13,Selasa,449,
Jawa Tengah,ID-JT,4/22/2020,-20,-6,-23,-40,-30,12,Rabu,479,
Jawa Tengah,ID-JT,4/23/2020,-18,0,-23,-37,-32,12,Kamis,538,
Jawa Tengah,ID-JT,4/24/2020,-40,-23,-44,-56,-39,20,Jumat,575,"Puasa hari pertama, 1 Ramadan 1441 H"
Jawa Tengah,ID-JT,4/25/2020,-42,-27,-53,-62,-27,19,Sabtu,621,
Jawa Tengah,ID-JT,4/26/2020,-45,-31,-58,-67,-11,18,Minggu,649,
Jawa Tengah,ID-JT,4/27/2020,-32,-19,-33,-56,-32,17,Senin,666,
Jawa Tengah,ID-JT,4/28/2020,-32,-18,-33,-52,-32,15,Selasa,682,
Jawa Tengah,ID-JT,4/29/2020,-31,-18,-33,-52,-32,15,Rabu,711,
Jawa Tengah,ID-JT,4/30/2020,-28,-11,-28,-50,-30,15,Kamis,724,
Jawa Tengah,ID-JT,5/1/2020,-35,-20,-40,-60,-55,23,Jumat,746,
Jawa Tengah,ID-JT,5/2/2020,-35,-20,-47,-60,-23,17,Sabtu,767,
Jawa Tengah,ID-JT,5/3/2020,-39,-24,-54,-65,-6,16,Minggu,776,
Jawa Tengah,ID-JT,5/4/2020,-27,-13,-30,-55,-30,16,Senin,798,
Jawa Tengah,ID-JT,5/5/2020,-27,-12,-30,-51,-31,16,Selasa,849,
Jawa Tengah,ID-JT,5/6/2020,-26,-11,-29,-50,-31,16,Rabu,891,
Jawa Tengah,ID-JT,5/7/2020,-25,-9,-27,-53,-53,20,Kamis,904,
Jawa Tengah,ID-JT,5/8/2020,-28,-12,-36,-56,-30,17,Jumat,933,
Jawa Tengah,ID-JT,5/9/2020,-38,-25,-52,-62,-22,18,Sabtu,959,
Jawa Tengah,ID-JT,5/10/2020,-32,-15,-48,-62,-3,14,Minggu,978,
Jawa Tengah,ID-JT,5/11/2020,-26,-13,-31,-56,-29,16,Senin,980,
Jawa Tengah,ID-JT,5/12/2020,-18,-2,-21,-46,-29,14,Selasa,989,
Jawa Tengah,ID-JT,5/13/2020,-18,-3,-22,-47,-29,14,Rabu,1023,
Jawa Tengah,ID-JT,5/14/2020,-18,-3,-23,-48,-29,14,Kamis,1066,
Jawa Tengah,ID-JT,5/15/2020,-20,-3,-30,-51,-28,14,Jumat,1109,
Jawa Tengah,ID-JT,5/16/2020,-21,-6,-39,-54,-17,14,Sabtu,1140,
Jawa Tengah,ID-JT,5/17/2020,-25,-9,-46,-60,2,13,Minggu,1157,
Jawa Tengah,ID-JT,5/18/2020,-15,-1,-24,-51,-28,15,Senin,1165,
Jawa Tengah,ID-JT,5/19/2020,-12,5,-19,-43,-30,13,Selasa,1175,
Jawa Tengah,ID-JT,5/20/2020,-4,17,-13,-39,-29,12,Rabu,1192,
Jawa Tengah,ID-JT,5/21/2020,-4,19,-12,-40,-52,17,Kamis,1217,
Jawa Tengah,ID-JT,5/22/2020,-9,17,-21,-45,-41,16,Jumat,1234,Awal cuti bersama Idul Fitri 1441 H
Jawa Tengah,ID-JT,5/23/2020,-21,9,-34,-51,-36,15,Sabtu,1288,
Jawa Tengah,ID-JT,5/24/2020,-41,-30,-46,-65,-19,8,Minggu,1309,
Jawa Tengah,ID-JT,5/25/2020,-26,-13,-13,-57,-67,18,Senin,1311,Idul Fitri 1441 H
Jawa Tengah,ID-JT,5/26/2020,-19,-5,-14,-49,-46,14,Selasa,1315,
Jawa Tengah,ID-JT,5/27/2020,-12,3,-11,-46,-40,14,Rabu,1326,
Jawa Tengah,ID-JT,5/28/2020,-14,0,-16,-46,-36,15,Kamis,1336,
Jawa Tengah,ID-JT,5/29/2020,-18,-4,-26,-51,-32,16,Jumat,1350,Akhir cuti bersama Idul Fitri 1441 H
Jawa Tengah,ID-JT,5/30/2020,-22,-9,-35,-53,-19,13,Sabtu,1366,
Jawa Tengah,ID-JT,5/31/2020,-24,-13,-37,-57,3,9,Minggu,1403,
Jawa Tengah,ID-JT,6/1/2020,-9,2,-6,-48,-52,18,Senin,1417,
Jawa Tengah,ID-JT,6/2/2020,-10,2,-13,-41,-24,11,Selasa,1432,
Jawa Tengah,ID-JT,6/3/2020,-9,2,-12,-40,-25,12,Rabu,1455,
Jawa Tengah,ID-JT,6/4/2020,-11,2,-12,-41,-24,13,Kamis,1479,
Jawa Tengah,ID-JT,6/5/2020,-16,-4,-25,-48,-21,14,Jumat,1537,
Jawa Tengah,ID-JT,6/6/2020,-17,-6,-31,-49,-11,12,Sabtu,1564,
Jawa Tengah,ID-JT,6/7/2020,-20,-9,-31,-54,7,11,Minggu,1615,
Jawa Tengah,ID-JT,6/8/2020,-9,0,-14,-45,-20,12,Senin,1642,
Jawa Tengah,ID-JT,6/9/2020,-11,-2,-14,-40,-21,12,Selasa,1674,
Jawa Tengah,ID-JT,6/10/2020,-7,2,-11,-38,-20,11,Rabu,1813,
Jawa Tengah,ID-JT,6/11/2020,-8,1,-12,-39,-20,12,Kamis,1832,
Jawa Tengah,ID-JT,6/12/2020,-13,-4,-22,-44,-19,13,Jumat,1876,
Jawa Tengah,ID-JT,6/13/2020,-14,-7,-27,-45,-8,12,Sabtu,1946,
Jawa Tengah,ID-JT,6/14/2020,-19,-9,-27,-50,9,10,Minggu,2059,
Jawa Tengah,ID-JT,6/15/2020,-9,-2,-15,-43,-19,12,Senin,2175,
Jawa Tengah,ID-JT,6/16/2020,-8,0,-11,-37,-19,11,Selasa,2231,
Jawa Tengah,ID-JT,6/17/2020,-7,1,-11,-35,-20,11,Rabu,2346,
Jawa Tengah,ID-JT,6/18/2020,-10,-2,-14,-38,-20,11,Kamis,2391,
Jawa Tengah,ID-JT,6/19/2020,-13,-5,-23,-42,-19,13,Jumat,2471,
Jawa Tengah,ID-JT,6/20/2020,-13,-6,-25,-43,-7,10,Sabtu,2569,
Jawa Tengah,ID-JT,6/21/2020,-18,-10,-24,-48,8,10,Minggu,2668,
Jawa Tengah,ID-JT,6/22/2020,-8,-2,-12,-40,-21,12,Senin,2717,
Jawa Tengah,ID-JT,6/23/2020,-8,-2,-11,-36,-22,12,Selasa,2766,
Jawa Tengah,ID-JT,6/24/2020,-8,-2,-11,-36,-21,12,Rabu,2842,
Jawa Tengah,ID-JT,6/25/2020,-9,-1,-12,-36,-21,12,Kamis,2920,
Jawa Tengah,ID-JT,6/26/2020,-13,-5,-20,-38,-20,13,Jumat,3097,
Jawa Tengah,ID-JT,6/27/2020,-13,-6,-23,-40,-10,11,Sabtu,3294,
Jawa Tengah,ID-JT,6/28/2020,-17,-8,-20,-45,8,10,Minggu,3482,
Jawa Tengah,ID-JT,6/29/2020,-7,-1,-10,-38,-20,12,Senin,3680,
Jawa Tengah,ID-JT,6/30/2020,-6,2,-9,-34,-20,12,Selasa,3833,
Jawa Tengah,ID-JT,7/1/2020,-3,5,-9,-32,-21,11,Rabu,4006,
Jawa Tengah,ID-JT,7/2/2020,-7,2,-12,-33,-21,12,Kamis,4159,
Jawa Tengah,ID-JT,7/3/2020,-8,1,-17,-35,-20,12,Jumat,4293,
Jawa Tengah,ID-JT,7/4/2020,-8,-1,-18,-37,-10,11,Sabtu,4403,
Jawa Tengah,ID-JT,7/5/2020,-12,-3,-15,-40,8,9,Minggu,4611,
Jawa Tengah,ID-JT,7/6/2020,-12,-6,-19,-38,-21,13,Senin,4738,
Jawa Tengah,ID-JT,7/7/2020,-1,7,-5,-29,-21,10,Selasa,4878,
Jawa Tengah,ID-JT,7/8/2020,-3,4,-6,-30,-20,10,Rabu,5083,
Jawa Tengah,ID-JT,7/9/2020,-5,3,-7,-30,-20,11,Kamis,5203,
Jawa Tengah,ID-JT,7/10/2020,-9,-1,-18,-33,-19,12,Jumat,5303,
Jawa Tengah,ID-JT,7/11/2020,-8,-2,-18,-36,-7,10,Sabtu,5403,
Jawa Tengah,ID-JT,7/12/2020,-11,-2,-16,-40,10,9,Minggu,5473,
Jawa Tengah,ID-JT,7/13/2020,-5,1,-11,-36,-17,11,Senin,5573,
Jawa Tengah,ID-JT,7/14/2020,-7,-1,-12,-33,-18,11,Selasa,5653,
Jawa Tengah,ID-JT,7/15/2020,-7,-2,-14,-34,-18,12,Rabu,5914,
Jawa Tengah,ID-JT,7/16/2020,-6,1,-11,-33,-18,12,Kamis,6128,
Jawa Tengah,ID-JT,7/17/2020,-10,-3,-20,-37,-17,13,Jumat,6366,
Jawa Tengah,ID-JT,7/18/2020,-11,-4,-21,-39,-6,11,Sabtu,6632,
Jawa Tengah,ID-JT,7/19/2020,-16,-8,-20,-44,9,11,Minggu,7286,
Jawa Tengah,ID-JT,7/20/2020,-6,1,-12,-39,-18,12,Senin,7286,
Jawa Tengah,ID-JT,7/21/2020,-8,-3,-14,-36,-19,12,Selasa,7407,
Jawa Tengah,ID-JT,7/22/2020,-6,-1,-12,-34,-18,12,Rabu,7726,
Jawa Tengah,ID-JT,7/23/2020,-8,-1,-11,-35,-18,12,Kamis,8021,
Jawa Tengah,ID-JT,7/24/2020,-11,-3,-18,-37,-17,13,Jumat,8145,
Jawa Tengah,ID-JT,7/25/2020,-11,-4,-20,-38,-5,12,Sabtu,8336,
Jawa Tengah,ID-JT,7/26/2020,-15,-6,-18,-42,10,11,Minggu,8336,
Jawa Tengah,ID-JT,7/27/2020,-6,1,-9,-37,-18,13,Senin,8412,
Jawa Tengah,ID-JT,7/28/2020,-6,2,-8,-31,-19,13,Selasa,8622,
Jawa Tengah,ID-JT,7/29/2020,-4,5,-7,-25,-19,12,Rabu,8622,
Jawa Tengah,ID-JT,7/30/2020,3,18,4,-13,-21,10,Kamis,9281,
Jawa Tengah,ID-JT,7/31/2020,-22,-9,-7,-35,-59,20,Jumat,9516,Idul Adha 1441 H
Jawa Tengah,ID-JT,8/1/2020,-8,5,-6,-34,-20,11,Sabtu,9516,
Jawa Tengah,ID-JT,8/2/2020,-9,4,-9,-22,5,8,Minggu,9732,
Jawa Tengah,ID-JT,8/3/2020,1,11,2,-23,-20,12,Senin,9827,
Jawa Tengah,ID-JT,8/4/2020,-1,8,-1,-23,-20,12,Selasa,9887,
Jawa Tengah,ID-JT,8/5/2020,0,9,0,-24,-20,11,Rabu,10036,
Jawa Tengah,ID-JT,8/6/2020,-1,9,0,-24,-19,11,Kamis,10151,
Jawa Tengah,ID-JT,8/7/2020,-5,4,-8,-28,-17,10,Jumat,10383,
Jawa Tengah,ID-JT,8/8/2020,-5,2,-11,-31,-6,9,Sabtu,10383,
Jawa Tengah,ID-JT,8/9/2020,-9,0,-9,-34,10,8,Minggu,10471,
Jawa Tengah,ID-JT,8/10/2020,1,8,2,-29,-17,10,Senin,10679,
Jawa Tengah,ID-JT,8/11/2020,-6,0,-8,-29,-19,11,Selasa,10765,
Jawa Tengah,ID-JT,8/12/2020,2,10,2,-24,-18,9,Rabu,10944,
Jawa Tengah,ID-JT,8/13/2020,-1,7,-1,-24,-19,10,Kamis,10944,
Jawa Tengah,ID-JT,8/14/2020,-4,4,-10,-24,-17,11,Jumat,11340,
Jawa Tengah,ID-JT,8/15/2020,-3,5,-9,-16,-6,9,Sabtu,11340,
Jawa Tengah,ID-JT,8/16/2020,-5,4,-1,-29,9,7,Minggu,11639,
Jawa Tengah,ID-JT,8/17/2020,4,10,43,-15,-50,15,Senin,11675,Hari Kemerdekaan Indonesia
Jawa Tengah,ID-JT,8/18/2020,3,9,7,-21,-18,9,Selasa,11793,
Jawa Tengah,ID-JT,8/19/2020,7,13,12,-14,-19,9,Rabu,11924,
Jawa Tengah,ID-JT,8/20/2020,3,8,28,-7,-51,16,Kamis,12092,
Jawa Tengah,ID-JT,8/21/2020,1,5,5,-26,-33,14,Jumat,12188,
Jawa Tengah,ID-JT,8/22/2020,-2,1,-3,-25,-8,10,Sabtu,12288,
Jawa Tengah,ID-JT,8/23/2020,-8,-3,-8,-23,8,9,Minggu,12476,
Jawa Tengah,ID-JT,8/24/2020,2,4,-1,-27,-17,11,Senin,12628,
Jawa Tengah,ID-JT,8/25/2020,3,5,0,-26,-18,11,Selasa,12826,
Jawa Tengah,ID-JT,8/26/2020,5,6,1,-27,-18,11,Rabu,12973,
Jawa Tengah,ID-JT,8/27/2020,5,7,0,-28,-18,11,Kamis,12973,
Jawa Tengah,ID-JT,8/28/2020,1,2,-12,-32,-18,12,Jumat,12973,
Jawa Tengah,ID-JT,8/29/2020,0,0,-14,-34,-6,10,Sabtu,13647,
Jawa Tengah,ID-JT,8/30/2020,0,3,-5,-37,6,8,Minggu,13785,
Jawa Tengah,ID-JT,8/31/2020,10,8,2,-31,-17,11,Senin,13964,
Jawa Tengah,ID-JT,9/1/2020,11,10,3,-27,-19,11,Selasa,14164,
Jawa Tengah,ID-JT,9/2/2020,10,9,0,-27,-20,11,Rabu,14428,
Jawa Tengah,ID-JT,9/3/2020,5,3,-7,-30,-21,12,Kamis,14670,
Jawa Tengah,ID-JT,9/4/2020,7,7,-9,-30,-20,12,Jumat,14860,
Jawa Tengah,ID-JT,9/5/2020,8,5,-8,-33,-10,10,Sabtu,15118,
Jawa Tengah,ID-JT,9/6/2020,4,5,-1,-36,2,9,Minggu,15118,
Jawa Tengah,ID-JT,9/7/2020,12,8,3,-31,-20,11,Senin,15615,
Jawa Tengah,ID-JT,9/8/2020,13,8,3,-28,-21,11,Selasa,15852,
Jawa Tengah,ID-JT,9/9/2020,16,10,3,-29,-21,10,Rabu,15852,
Jawa Tengah,ID-JT,9/10/2020,15,8,2,-28,-22,9,Kamis,16133,
Jawa Tengah,ID-JT,9/11/2020,10,3,-6,-28,-22,9,Jumat,16133,
Kalimantan Tengah,ID-KT,2/15/2020,-2,-1,2,1,3,1,Sabtu,0,
Kalimantan Tengah,ID-KT,2/16/2020,-6,-6,-9,-6,1,2,Minggu,0,
Kalimantan Tengah,ID-KT,2/17/2020,-2,-3,-4,-10,2,2,Senin,0,
Kalimantan Tengah,ID-KT,2/18/2020,2,3,3,-1,3,0,Selasa,0,
Kalimantan Tengah,ID-KT,2/19/2020,-5,-6,-14,-6,0,2,Rabu,0,
Kalimantan Tengah,ID-KT,2/20/2020,3,5,5,-2,3,0,Kamis,0,
Kalimantan Tengah,ID-KT,2/21/2020,2,1,-2,-3,3,0,Jumat,0,
Kalimantan Tengah,ID-KT,2/22/2020,0,-1,-3,-2,4,0,Sabtu,0,
Kalimantan Tengah,ID-KT,2/23/2020,0,-1,5,-6,4,1,Minggu,0,
Kalimantan Tengah,ID-KT,2/24/2020,0,-2,-4,-7,4,2,Senin,0,
Kalimantan Tengah,ID-KT,2/25/2020,-5,-5,-12,-4,3,1,Selasa,0,
Kalimantan Tengah,ID-KT,2/26/2020,1,0,-10,-5,3,0,Rabu,0,
Kalimantan Tengah,ID-KT,2/27/2020,0,1,-8,-3,3,0,Kamis,0,
Kalimantan Tengah,ID-KT,2/28/2020,-2,-1,-12,-1,2,0,Jumat,0,
Kalimantan Tengah,ID-KT,2/29/2020,-7,-1,-16,2,3,-1,Sabtu,0,
Kalimantan Tengah,ID-KT,3/1/2020,-6,-2,-14,-6,-4,2,Minggu,0,
Kalimantan Tengah,ID-KT,3/2/2020,3,7,2,10,2,-2,Senin,0,Kasus Pertama Nasional
Kalimantan Tengah,ID-KT,3/3/2020,2,7,-8,1,3,0,Selasa,0,
Kalimantan Tengah,ID-KT,3/4/2020,5,8,-1,5,5,0,Rabu,0,
Kalimantan Tengah,ID-KT,3/5/2020,1,3,2,0,4,0,Kamis,0,
Kalimantan Tengah,ID-KT,3/6/2020,7,11,6,5,6,0,Jumat,0,
Kalimantan Tengah,ID-KT,3/7/2020,2,4,0,5,7,0,Sabtu,0,
Kalimantan Tengah,ID-KT,3/8/2020,9,10,18,2,6,0,Minggu,0,
Kalimantan Tengah,ID-KT,3/9/2020,5,5,11,-4,6,1,Senin,0,
Kalimantan Tengah,ID-KT,3/10/2020,5,7,6,5,5,0,Selasa,0,
Kalimantan Tengah,ID-KT,3/11/2020,7,7,4,-1,6,-1,Rabu,0,
Kalimantan Tengah,ID-KT,3/12/2020,6,6,1,3,4,0,Kamis,0,
Kalimantan Tengah,ID-KT,3/13/2020,-2,-4,-15,-1,5,1,Jumat,0,
Kalimantan Tengah,ID-KT,3/14/2020,6,8,1,3,7,-1,Sabtu,0,
Kalimantan Tengah,ID-KT,3/15/2020,2,4,-5,0,6,0,Minggu,0,
Kalimantan Tengah,ID-KT,3/16/2020,2,5,-9,-6,3,2,Senin,0,Sekolah diliburkan. Fatwa MUI salat di rumah
Kalimantan Tengah,ID-KT,3/17/2020,-1,2,-9,1,1,1,Selasa,0,
Kalimantan Tengah,ID-KT,3/18/2020,-2,2,-15,-6,0,2,Rabu,0,
Kalimantan Tengah,ID-KT,3/19/2020,-4,3,-13,-8,-7,3,Kamis,0,Gereja Katolik tiadakan misa mingguan
Kalimantan Tengah,ID-KT,3/20/2020,-13,-2,-24,-12,-14,6,Jumat,2,Kasus pertama Kalimantan Tengah
Kalimantan Tengah,ID-KT,3/21/2020,-20,-7,-28,-12,-6,6,Sabtu,2,
Kalimantan Tengah,ID-KT,3/22/2020,-26,-16,-31,-24,-3,7,Minggu,2,
Kalimantan Tengah,ID-KT,3/23/2020,-25,-13,-27,-32,-21,10,Senin,2,
Kalimantan Tengah,ID-KT,3/24/2020,-22,-6,-25,-21,-24,8,Selasa,3,
